Set,#,Name,Rarity,Price
SIT,148,Rufflet,Common,0.03
SIT,149,Hisuian Braviary,Rare,0.08
SIT,150,Fletchling,Common,0.02
SIT,151,Brandon,Uncommon,0.04
SIT,152,Candice,Uncommon,0.06
SIT,153,Capturing Aroma,Uncommon,0.19
SIT,154,Earthen Seal Stone,Rare Holo,0.14
SIT,155,Emergency Jelly,Uncommon,0.05
SIT,156,Forest Seal Stone,Rare Holo,4.29
SIT,157,Furisode Girl,Uncommon,0.05
SIT,158,Gym Trainer,Uncommon,0.03
SIT,159,Lance,Uncommon,0.09
SIT,160,Leafy Camo Poncho,Uncommon,0.05
SIT,161,Primordial Altar,Uncommon,0.07
SIT,162,Professor Laventon,Uncommon,0.07
SIT,163,Quad Stone,Uncommon,0.03
SIT,164,Serena,Uncommon,0.06
SIT,165,Unidentified Fossil,Uncommon,0.03
SIT,166,Wallace,Uncommon,0.03
SIT,167,Worker,Uncommon,0.05
SIT,168,Regenerative Energy,Uncommon,0.05
SIT,169,V Guard Energy,Uncommon,0.05
SIT,170,Serperior V,Ultra Rare,1.35
SIT,171,Chesnaught V,Ultra Rare,1.12
SIT,172,Reshiram V,Ultra Rare,2.5
SIT,173,Alolan Vulpix V,Ultra Rare,3.31
SIT,174,Omastar V,Ultra Rare,1.36
SIT,175,Regieleki V,Ultra Rare,1.3
SIT,176,Unown V,Ultra Rare,1.34
SIT,177,Unown V,Ultra Rare,11.14
SIT,178,Mawile V,Ultra Rare,1.19
SIT,179,Hisuian Arcanine V,Ultra Rare,1.9
SIT,180,Skuntank V,Ultra Rare,0.82
SIT,181,Skuntank V,Ultra Rare,4.51
SIT,182,Magearna V,Ultra Rare,1.1
SIT,183,Regidrago V,Ultra Rare,2.63
SIT,184,Regidrago V,Ultra Rare,15.03
SIT,185,Lugia V,Ultra Rare,6.64
SIT,186,Lugia V,Ultra Rare,204.16
SIT,187,Ho-Oh V,Ultra Rare,3.75
SIT,188,Brandon,Ultra Rare,2.98
SIT,189,Candice,Ultra Rare,3.58
SIT,190,Furisode Girl,Ultra Rare,3.05
SIT,191,Gym Trainer,Ultra Rare,1.03
SIT,192,Lance,Ultra Rare,2.16
SIT,193,Serena,Ultra Rare,8.73
SIT,194,Wallace,Ultra Rare,4.38
SIT,195,Worker,Ultra Rare,1.97
SIT,196,Serperior VSTAR,Rainbow Rare,5.92
SIT,197,Alolan Vulpix VSTAR,Rainbow Rare,9.39
SIT,198,Regieleki VMAX,Rainbow Rare,6.81
SIT,199,Unown VSTAR,Rainbow Rare,6.97
SIT,200,Mawile VSTAR,Rainbow Rare,6.41
SIT,201,Regidrago VSTAR,Rainbow Rare,9.52
SIT,202,Lugia VSTAR,Rainbow Rare,27.21
SIT,203,Brandon,Rainbow Rare,3.55
SIT,204,Candice,Rainbow Rare,3.76
SIT,205,Furisode Girl,Rainbow Rare,5.4
SIT,206,Lance,Rainbow Rare,3.89
SIT,207,Serena,Rainbow Rare,6.2
SIT,208,Wallace,Rainbow Rare,2.92
SIT,209,Worker,Rainbow Rare,3.68
SIT,210,Serperior VSTAR,Rare Secret,3.66
SIT,211,Lugia VSTAR,Rare Secret,11.53
SIT,212,Energy Switch,Rare Secret,4.71
SIT,213,Gapejaw Bog,Rare Secret,2.36
SIT,214,Leafy Camo Poncho,Rare Secret,1.56
SIT,215,V Guard Energy,Rare Secret,1.43
SIT,TG01,Braixen,Trainer Gallery Holo Rare,0.87
SIT,TG02,Milotic,Trainer Gallery Holo Rare,1.18
SIT,TG03,Flaaffy,Trainer Gallery Holo Rare,1.04
SIT,TG04,Jynx,Trainer Gallery Holo Rare,0.62
SIT,TG05,Gardevoir,Trainer Gallery Holo Rare,1.1
SIT,TG06,Malamar,Trainer Gallery Holo Rare,0.55
SIT,TG07,Rockruff,Trainer Gallery Holo Rare,0.61
SIT,TG08,Passimian,Trainer Gallery Holo Rare,0.55
SIT,TG09,Druddigon,Trainer Gallery Holo Rare,0.72
SIT,TG10,Smeargle,Trainer Gallery Holo Rare,0.75
SIT,TG11,Altaria,Trainer Gallery Holo Rare,1.58
SIT,TG12,Kricketune V,Trainer Gallery Holo Rare V,1.86
SIT,TG13,Serperior V,Trainer Gallery Holo Rare V,7.49
SIT,TG14,Blaziken V,Trainer Gallery Holo Rare V,9.8
SIT,TG15,Blaziken VMAX,Trainer Gallery Holo Rare V,10.11
SIT,TG16,Zeraora V,Trainer Gallery Holo Rare V,4.18
SIT,TG17,Mawile V,Trainer Gallery Holo Rare V,3.26
SIT,TG18,Corviknight V,Trainer Gallery Holo Rare V,3.68
SIT,TG19,Corviknight VMAX,Trainer Gallery Holo Rare V,3.4
SIT,TG20,Rayquaza VMAX,Trainer Gallery Holo Rare V,33.29
SIT,TG21,Duraludon VMAX,Trainer Gallery Holo Rare V,5.04
SIT,TG22,Blissey V,Trainer Gallery Holo Rare V,4.95
SIT,TG23,Friends in Galar,Trainer Gallery Ultra Rare,4.34
SIT,TG24,Gordie,Trainer Gallery Ultra Rare,0.98
SIT,TG25,Judge,Trainer Gallery Ultra Rare,2.46
SIT,TG26,Professor Burnet,Trainer Gallery Ultra Rare,2.25
SIT,TG27,Raihan,Trainer Gallery Ultra Rare,1.75
SIT,TG28,Sordward & Shielbert,Trainer Gallery Ultra Rare,1.2
SIT,TG29,Rayquaza VMAX,Trainer Gallery Secret Rare,7.08
SIT,TG30,Duraludon VMAX,Trainer Gallery Secret Rare,2.14
Sword & Shield Promos,SWSH269,Sunflora,Promo,0.32
Sword & Shield Promos,SWSH270,Rapidash,Promo,0.3
Sword & Shield Promos,SWSH271,Kirlia,Promo,0.86
Sword & Shield Promos,SWSH272,Archeops,Promo,0.89
Sword & Shield Promos,SWSH273,Hisuian Basculin,Promo,0.17
Sword & Shield Promos,SWSH274,Cranidos,Promo,0.19
Sword & Shield Promos,SWSH275,Manaphy,Promo,0.35
Sword & Shield Promos,SWSH276,Togetic,Promo,0.28
SVP,1,Sprigatito,Promo,5.04
SVP,2,Fuecoco,Promo,3.47
SVP,3,Quaxly,Promo,1.17
CRZ,1,Oddish,Common,0.06
CRZ,2,Gloom,Uncommon,0.04
CRZ,3,Bellossom,Rare,0.07
CRZ,4,Tangela,Common,0.05
CRZ,5,Tangrowth,Rare,0.09
CRZ,6,Scyther,Common,0.07
CRZ,7,Sunkern,Common,0.04
CRZ,8,Yanma,Common,0.02
CRZ,9,Yanmega,Rare,0.07
CRZ,10,Kricketot,Common,0.05
CRZ,11,Cherubi,Common,0.03
CRZ,12,Carnivine,Uncommon,0.04
CRZ,13,Leafeon V,Holo Rare V,0.63
CRZ,14,Leafeon VSTAR,Holo Rare VSTAR,1.25
CRZ,15,Grubbin,Common,0.04
CRZ,16,Zarude,Rare Holo,0.19
CRZ,17,Calyrex,Rare Holo,0.28
CRZ,18,Charizard V,Holo Rare V,2.12
CRZ,19,Charizard VSTAR,Holo Rare VSTAR,5.91
CRZ,20,Radiant Charizard,Radiant Rare,5.05
CRZ,21,Entei,Rare Holo,0.35
CRZ,22,Simisear V,Holo Rare V,0.4
CRZ,23,Simisear VSTAR,Holo Rare VSTAR,0.64
CRZ,24,Larvesta,Common,0.07
CRZ,25,Volcarona,Rare,0.1
CRZ,26,Volcanion,Rare Holo,0.21
CRZ,27,Salandit,Common,0.05
CRZ,28,Salazzle,Uncommon,0.04
CRZ,29,Seel,Common,0.03
CRZ,30,Galarian Mr. Mime,Common,0.04
CRZ,31,Wailmer,Common,0.05
CRZ,32,Wailord,Rare,0.09
CRZ,33,Corphish,Common,0.04
CRZ,34,Snorunt,Common,0.05
CRZ,35,Luvdisc,Common,0.03
CRZ,36,Kyogre,Rare Holo,0.18
CRZ,37,Kyogre V,Holo Rare V,0.46
CRZ,38,Glaceon V,Holo Rare V,0.74
CRZ,39,Shinx,Common,0.04
CRZ,40,Shinx,Common,0.03
CRZ,41,Luxio,Uncommon,0.05
CRZ,42,Luxio,Uncommon,0.03
CRZ,43,Luxray,Rare,0.1
CRZ,44,Luxray,Rare,0.12
CRZ,45,Rotom V,Holo Rare V,3.2
CRZ,46,Rotom VSTAR,Holo Rare VSTAR,0.78
CRZ,47,Emolga,Common,0.05
CRZ,48,Eelektrik,Uncommon,0.02
CRZ,49,Helioptile,Common,0.02
CRZ,50,Heliolisk,Rare,0.08
CRZ,51,Radiant Charjabug,Radiant Rare,0.28
CRZ,52,Zeraora,Rare,0.08
CRZ,53,Zeraora V,Holo Rare V,0.42
CRZ,54,Zeraora VMAX,Holo Rare VMAX,1.7
CRZ,55,Zeraora VSTAR,Holo Rare VSTAR,1.26
CRZ,56,Pincurchin,Uncommon,0.02
CRZ,57,Exeggcute,Common,0.05
CRZ,58,Exeggutor,Rare,0.11
CRZ,59,Mewtwo,Rare Holo,0.44
CRZ,60,Mew V,Holo Rare V,0.92
CRZ,61,Girafarig,Uncommon,0.05
CRZ,62,Lunatone,Uncommon,0.05
CRZ,63,Dusclops,Uncommon,0.02
CRZ,64,Tapu Lele,Rare Holo,0.33
CRZ,65,Hatterene V,Holo Rare V,0.39
CRZ,66,Hatterene VMAX,Holo Rare VMAX,1.03
CRZ,67,Enamorus,Rare,0.06
CRZ,68,Graveler,Uncommon,0.04
CRZ,69,Solrock,Uncommon,0.04
CRZ,70,Baltoy,Common,0.04
CRZ,71,Riolu,Common,0.05
CRZ,72,Pancham,Common,0.04
CRZ,73,Rockruff,Common,0.03
CRZ,74,Lycanroc,Rare,0.08
CRZ,75,Koffing,Common,0.05
CRZ,76,Absol,Rare Holo,0.21
CRZ,77,Purrloin,Common,0.04
CRZ,78,Liepard,Rare,0.1
CRZ,79,Krokorok,Uncommon,0.03
CRZ,80,Pangoro,Rare,0.08
CRZ,81,Skrelp,Common,0.03
CRZ,82,Dragalge,Rare,0.09
CRZ,83,Hoopa,Rare Holo,0.18
CRZ,84,Galarian Meowth,Common,0.04
CRZ,85,Galarian Perrserker,Rare,0.08
CRZ,86,Scizor,Rare,0.11
CRZ,87,Aron,Common,0.04
CRZ,88,Lairon,Uncommon,0.05
CRZ,89,Aggron,Rare Holo,0.26
CRZ,90,Metang,Uncommon,0.04
CRZ,91,Pawniard,Common,0.02
CRZ,92,Pawniard,Common,0.03
CRZ,93,Bisharp,Uncommon,0.05
CRZ,94,Zacian,Rare Holo,0.17
CRZ,95,Zacian V,Holo Rare V,0.48
CRZ,96,Zacian VSTAR,Holo Rare VSTAR,0.95
CRZ,97,Zamazenta,Rare Holo,0.38
CRZ,98,Zamazenta V,Holo Rare V,0.5
CRZ,99,Zamazenta VSTAR,Holo Rare VSTAR,0.99
CRZ,100,Rayquaza V,Holo Rare V,0.52
CRZ,101,Rayquaza VMAX,Holo Rare VMAX,2.27
CRZ,102,Rayquaza VMAX,Holo Rare VMAX,1.99
CRZ,103,Duraludon V,Holo Rare V,0.38
CRZ,104,Duraludon VMAX,Holo Rare VMAX,0.89
CRZ,105,Radiant Eternatus,Radiant Rare,0.34
CRZ,106,Tauros,Rare,0.1
CRZ,107,Ditto,Rare Holo,0.32
CRZ,108,Eevee V,Holo Rare V,1.22
CRZ,109,Snorlax,Rare,0.15
CRZ,110,Starly,Common,0.04
CRZ,111,Bidoof,Common,-1
CRZ,112,Chatot,Common,-1
CRZ,113,Regigigas V,Holo Rare V,-1
CRZ,114,Regigigas VSTAR,Holo Rare VSTAR,-1
CRZ,115,Shaymin,Uncommon,-1
CRZ,116,Stoutland V,Holo Rare V,-1
CRZ,117,Yungoos,Common,-1
CRZ,118,Gumshoos,Rare,-1
CRZ,119,Oranguru,Rare,-1
CRZ,120,Greedent V,Holo Rare V,-1
CRZ,121,Wooloo,Common,-1
CRZ,122,Dubwool,Rare,-1
CRZ,123,Bea,Rare Holo,-1
CRZ,124,Bede,Rare Holo,-1
CRZ,125,Crushing Hammer,Uncommon,-1
CRZ,126,Digging Duo,Uncommon,-1
CRZ,127,Energy Retrieval,Common,-1
CRZ,128,Energy Search,Common,-1
CRZ,129,Energy Switch,Uncommon,-1
CRZ,130,Friends in Hisui,Uncommon,-1
CRZ,131,Friends in Sinnoh,Uncommon,-1
CRZ,132,Great Ball,Uncommon,-1
CRZ,133,Hop,Rare Holo,-1
CRZ,134,Leon,Rare Holo,-1
CRZ,135,Lost Vacuum,Uncommon,-1
CRZ,136,Nessa,Rare Holo,-1
CRZ,137,Poké Ball,Common,-1
CRZ,138,Pokémon Catcher,Uncommon,-1
CRZ,139,Potion,Common,-1
CRZ,140,Raihan,Rare Holo,-1
CRZ,141,Rare Candy,Uncommon,-1
CRZ,142,Rescue Carrier,Uncommon,-1
CRZ,143,Sky Seal Stone,Rare Holo,-1
CRZ,144,Switch,Common,-1
CRZ,145,Trekking Shoes,Uncommon,-1
CRZ,146,Ultra Ball,Uncommon,-1
CRZ,147,Elesa’s Sparkle,Ultra Rare,-1
CRZ,148,Friends in Hisui,Ultra Rare,-1
CRZ,149,Friends in Sinnoh,Ultra Rare,-1
CRZ,150,Professor’s Research,Ultra Rare,-1
CRZ,151,Volo,Ultra Rare,-1
CRZ,152,Grass Energy,Ultra Rare,-1
CRZ,153,Fire Energy,Ultra Rare,-1
CRZ,154,Water Energy,Ultra Rare,-1
CRZ,155,Lightning Energy,Ultra Rare,-1
CRZ,156,Psychic Energy,Ultra Rare,-1
CRZ,157,Fighting Energy,Ultra Rare,-1
CRZ,158,Darkness Energy,Ultra Rare,-1
CRZ,159,Metal Energy,Ultra Rare,-1
CRZ,160,Pikachu,Rare Secret,-1
CRZ,GG01,Hisuian Voltorb,Trainer Gallery Holo Rare,-1
CRZ,GG02,Kricketune,Trainer Gallery Holo Rare,-1
CRZ,GG03,Magmortar,Trainer Gallery Holo Rare,-1
CRZ,GG04,Oricorio,Trainer Gallery Holo Rare,-1
CRZ,GG05,Lapras,Trainer Gallery Holo Rare,-1
CRZ,GG06,Manaphy,Trainer Gallery Holo Rare,-1
CRZ,GG07,Keldeo,Trainer Gallery Holo Rare,-1
CRZ,GG08,Electivire,Trainer Gallery Holo Rare,-1
CRZ,GG09,Toxtricity,Trainer Gallery Holo Rare,-1
CRZ,GG10,Mew,Trainer Gallery Holo Rare,-1
CRZ,GG11,Lunatone,Trainer Gallery Holo Rare,-1
CRZ,GG12,Deoxys,Trainer Gallery Holo Rare,-1
CRZ,GG13,Diancie,Trainer Gallery Holo Rare,-1
CRZ,GG14,Comfey,Trainer Gallery Holo Rare,-1
CRZ,GG15,Solrock,Trainer Gallery Holo Rare,-1
CRZ,GG16,Absol,Trainer Gallery Holo Rare,-1
CRZ,GG17,Thievul,Trainer Gallery Holo Rare,-1
CRZ,GG18,Magnezone,Trainer Gallery Holo Rare,-1
CRZ,GG19,Altaria,Trainer Gallery Holo Rare,-1
CRZ,GG20,Latias,Trainer Gallery Holo Rare,-1
CRZ,GG21,Hisuian Goodra,Trainer Gallery Holo Rare,-1
CRZ,GG22,Ditto,Trainer Gallery Holo Rare,-1
CRZ,GG23,Dunsparce,Trainer Gallery Holo Rare,-1
CRZ,GG24,Miltank,Trainer Gallery Holo Rare,-1
CRZ,GG25,Bibarel,Trainer Gallery Holo Rare,-1
CRZ,GG26,Riolu,Trainer Gallery Holo Rare,-1
CRZ,GG27,Swablu,Trainer Gallery Holo Rare,-1
CRZ,GG28,Duskull,Trainer Gallery Holo Rare,-1
CRZ,GG29,Bidoof,Trainer Gallery Holo Rare,-1
CRZ,GG30,Pikachu,Trainer Gallery Holo Rare,-1
CRZ,GG31,Turtwig,Trainer Gallery Holo Rare,-1
CRZ,GG32,Paras,Trainer Gallery Holo Rare,-1
CRZ,GG33,Poochyena,Trainer Gallery Holo Rare,-1
CRZ,GG34,Mareep,Trainer Gallery Holo Rare,-1
CRZ,GG35,Leafeon VSTAR,Trainer Gallery Holo Rare V,-1
CRZ,GG36,Entei V,Trainer Gallery Holo Rare V,-1
CRZ,GG37,Simisear VSTAR,Trainer Gallery Holo Rare V,-1
CRZ,GG38,Suicune V,Trainer Gallery Holo Rare V,-1
CRZ,GG39,Lumineon V,Trainer Gallery Holo Rare V,-1
CRZ,GG40,Glaceon VSTAR,Trainer Gallery Holo Rare V,-1
CRZ,GG41,Raikou V,Trainer Gallery Holo Rare V,-1
CRZ,GG42,Zeraora VMAX,Trainer Gallery Holo Rare V,-1
CRZ,GG43,Zeraora VSTAR,Trainer Gallery Holo Rare V,-1
CRZ,GG44,Mewtwo VSTAR,Trainer Gallery Holo Rare V,-1
CRZ,GG45,Deoxys VMAX,Trainer Gallery Holo Rare V,-1
CRZ,GG46,Deoxys VSTAR,Trainer Gallery Holo Rare V,-1
CRZ,GG47,Hatterene VMAX,Trainer Gallery Holo Rare V,-1
CRZ,GG48,Zacian V,Trainer Gallery Holo Rare V,-1
CRZ,GG49,Drapion V,Trainer Gallery Holo Rare V,-1
CRZ,GG50,Darkrai VSTAR,Trainer Gallery Holo Rare V,-1
CRZ,GG51,Hisuian Samurott V,Trainer Gallery Holo Rare V,-1
CRZ,GG52,Hisuian Samurott VSTAR,Trainer Gallery Holo Rare V,-1
CRZ,GG53,Hoopa V,Trainer Gallery Holo Rare V,-1
CRZ,GG54,Zamazenta V,Trainer Gallery Holo Rare V,-1
CRZ,GG55,Regigigas VSTAR,Trainer Gallery Holo Rare V,-1
CRZ,GG56,Hisuian Zoroark VSTAR,Trainer Gallery Holo Rare V,-1
CRZ,GG57,Adaman,Trainer Gallery Ultra Rare,-1
CRZ,GG58,Cheren’s Care,Trainer Gallery Ultra Rare,-1
CRZ,GG59,Colress’s Experiment,Trainer Gallery Ultra Rare,-1
CRZ,GG60,Cynthia’s Ambition,Trainer Gallery Ultra Rare,-1
CRZ,GG61,Gardenia’s Vigor,Trainer Gallery Ultra Rare,-1
CRZ,GG62,Grant,Trainer Gallery Ultra Rare,-1
CRZ,GG63,Irida,Trainer Gallery Ultra Rare,-1
CRZ,GG64,Melony,Trainer Gallery Ultra Rare,-1
CRZ,GG65,Raihan,Trainer Gallery Ultra Rare,-1
CRZ,GG66,Roxanne,Trainer Gallery Ultra Rare,-1
CRZ,GG67,Origin Forme Palkia VSTAR,Trainer Gallery Secret Rare,-1
CRZ,GG68,Origin Forme Dialga VSTAR,Trainer Gallery Secret Rare,-1
CRZ,GG69,Giratina VSTAR,Trainer Gallery Secret Rare,-1
CRZ,GG70,Arceus VSTAR,Trainer Gallery Secret Rare,-1
Sword & Shield Promos,SWSH280,Regieleki V,Promo,-1
Sword & Shield Promos,SWSH281,Regidrago V,Promo,-1
Sword & Shield Promos,SWSH291,Lucario VSTAR,Promo,-1
Sword & Shield Promos,SWSH285,Pikachu V,Promo,-1
Sword & Shield Promos,SWSH286,Pikachu VMAX,Promo,-1
Sword & Shield Promos,SWSH303,Bulbasaur,Promo,-1
Sword & Shield Promos,SWSH304,Arcanine,Promo,-1
Sword & Shield Promos,SWSH305,Greninja,Promo,-1
SVP,4,Mimikyu ex,Promo,-1
Sword & Shield Promos,SWSH282,Galarian Articuno,Promo,-1
Sword & Shield Promos,SWSH283,Galarian Zapdos,Promo,-1
Sword & Shield Promos,SWSH284,Galarian Moltres,Promo,-1
Sword & Shield Promos,SWSH251,Boss’s Orders,Promo,-1
Sword & Shield Promos,SWSH302,Klara,Promo,-1
SVE,1,Basic{G}Energy,,0.02
SVI,1,Pineco,Common,-1
SVE,2,Basic{R}Energy,,0.02
SVI,2,Heracross,Uncommon,-1
SVI,3,Shroomish,Common,-1
SVE,3,Basic{W}Energy,,0.06
SVI,4,Breloom,Uncommon,-1
SVE,4,Basic{L}Energy,,0.02
SVP,5,Quaquaval,Promo,1
SVI,5,Cacnea,Common,-1
SVE,5,Basic{P}Energy,,0.02
SVI,6,Cacturne,Uncommon,-1
SVE,6,Basic{F}Energy,,0.03
SVP,6,Pawmot,Promo,1.17
SVI,7,Tropius,Common,-1
SVE,7,Basic{D}Energy,,0.04
SVP,7,Hawlucha,Promo,1.66
SVP,8,Revavroom,Promo,1.35
SVI,8,Scatterbug,Common,-1
SVE,8,Basic{M}Energy,,0.03
SVI,9,Spewpa,Common,-1
SVP,9,Spidops,Promo,0.17
SVE,9,Basic{G}Energy,,0.03
SVI,10,Vivillon,Uncommon,-1
SVE,10,Basic{R}Energy,,0.03
SVP,10,Espathra,Promo,0.16
SVE,11,Basic{W}Energy,,0.04
SVP,11,Arcanine,Promo,0.78
SVI,11,Skiddo,Common,-1
SVE,12,Basic{L}Energy,,0.03
SVP,12,Dondozo,Promo,0.23
SVI,12,Gogoat,Common,-1
SVE,13,Basic{P}Energy,,0.04
SVP,13,Miraidon,Promo,1.63
SVI,13,Sprigatito,Common,-1
SVP,14,Koraidon,Promo,1.72
SVE,14,Basic{F}Energy,,0.04
SVI,14,Floragato,Uncommon,-1
SVE,15,Basic{D}Energy,,0.04
SVI,15,Meowscarada,Rare,-1
SVI,16,Tarountula,Common,-1
SVE,16,Basic{M}Energy,,0.05
SVI,17,Tarountula,Common,-1
SVI,18,Tarountula,Common,-1
SVI,19,Spidops ex,Double Rare,-1
SVI,20,Smoliv,Common,-1
SVI,21,Smoliv,Common,-1
SVI,22,Dolliv,Common,-1
SVI,23,Arboliva,Rare,-1
SVI,24,Toedscool,Common,-1
SVI,25,Toedscool,Common,-1
SVI,26,Toedscruel,Uncommon,-1
SVI,27,Capsakid,Common,-1
SVI,28,Capsakid,Common,-1
SVI,29,Scovillain,Uncommon,-1
SVI,30,Growlithe,Common,-1
SVI,31,Growlithe,Common,-1
SVI,32,Arcanine ex,Double Rare,-1
SVI,33,Houndour,Common,-1
SVI,34,Houndoom,Common,-1
SVI,35,Torkoal,Uncommon,-1
SVI,36,Fuecoco,Common,-1
SVI,37,Crocalor,Uncommon,-1
SVI,38,Skeledirge,Rare,-1
SVI,39,Charcadet,Common,-1
SVI,40,Charcadet,Common,-1
SVI,41,Armarouge,Rare,-1
SVI,42,Slowpoke,Common,-1
SVI,43,Slowbro,Rare,-1
SVI,44,Magikarp,Common,-1
SVI,45,Gyarados ex,Double Rare,-1
SVI,46,Buizel,Common,-1
SVI,47,Floatzel,Uncommon,-1
SVI,48,Alomomola,Common,-1
SVI,49,Clauncher,Common,-1
SVI,50,Clawitzer,Common,-1
SVI,51,Bruxish,Common,-1
SVI,52,Quaxly,Common,-1
SVI,53,Quaxwell,Uncommon,-1
SVI,54,Quaquaval,Rare,-1
SVI,55,Wiglett,Common,-1
SVI,56,Wiglett,Common,-1
SVI,57,Wugtrio,Uncommon,-1
SVI,58,Cetoddle,Common,-1
SVI,59,Cetoddle,Common,-1
SVI,60,Cetitan,Uncommon,-1
SVI,61,Dondozo,Rare,-1
SVI,62,Tatsugiri,Uncommon,-1
SVI,63,Magnemite,Common,-1
SVI,64,Magneton,Common,-1
SVI,65,Magnezone ex,Double Rare,-1
SVI,66,Mareep,Common,-1
SVI,67,Flaaffy,Uncommon,0.05
SVI,68,Pachirisu,Uncommon,0.03
SVI,69,Rotom,Common,0.05
SVI,70,Rotom,Common,0.04
SVI,71,Toxel,Common,0.03
SVI,72,Toxtricity,Uncommon,0.03
SVI,73,Pawmi,Common,0.04
SVI,74,Pawmi,Common,0.03
SVI,75,Pawmo,Common,0.05
SVI,76,Pawmot,Rare,0.1
SVI,77,Wattrel,Common,0.03
SVI,78,Wattrel,Common,0.05
SVI,79,Kilowattrel,Uncommon,0.03
SVI,80,Miraidon,Rare,0.09
SVI,81,Miraidon ex,Double Rare,0.57
SVI,82,Drowzee,Common,0.03
SVI,83,Hypno,Uncommon,0.04
SVI,84,Ralts,Common,0.05
SVI,85,Kirlia,Common,0.03
SVI,86,Gardevoir ex,Double Rare,0.38
SVI,87,Shuppet,Common,0.06
SVI,88,Banette ex,Double Rare,1.57
SVI,89,Drifloon,Common,0.04
SVI,90,Drifblim,Uncommon,0.04
SVI,91,Flabébé,Common,0.02
SVI,92,Floette,Common,0.04
SVI,93,Florges,Uncommon,0.03
SVI,94,Dedenne,Common,0.04
SVI,95,Dedenne,Common,0.03
SVI,96,Klefki,Rare,0.15
SVI,97,Fidough,Common,0.03
SVI,98,Fidough,Common,0.05
SVI,99,Dachsbun,Uncommon,0.04
SVI,100,Flittle,Common,0.05
SVI,101,Flittle,Common,0.03
SVI,102,Flittle,Common,0.05
SVI,103,Espathra,Uncommon,0.04
SVI,104,Greavard,Common,0.02
SVI,105,Greavard,Common,0.04
SVI,106,Houndstone,Rare,0.07
SVI,107,Mankey,Common,0.02
SVI,108,Primeape,Common,0.03
SVI,109,Annihilape,Rare,0.12
SVI,110,Meditite,Common,0.03
SVI,111,Medicham,Uncommon,0.03
SVI,112,Riolu,Common,0.04
SVI,113,Riolu,Common,0.06
SVI,114,Lucario,Uncommon,0.03
SVI,115,Sandile,Common,0.04
SVI,116,Krokorok,Common,0.03
SVI,117,Krookodile,Uncommon,0.06
SVI,118,Hawlucha,Rare,0.1
SVI,119,Silicobra,Common,0.02
SVI,120,Sandaconda,Uncommon,0.03
SVI,121,Stonjourner,Uncommon,0.04
SVI,122,Klawf,Rare,0.08
SVI,123,Great Tusk ex,Double Rare,0.32
SVI,124,Koraidon,Rare,0.07
SVI,125,Koraidon ex,Double Rare,0.43
SVI,126,Grimer,Common,0.04
SVI,127,Muk,Uncommon,0.02
SVI,128,Seviper,Common,0.04
SVI,129,Spiritomb,Uncommon,0.03
SVI,130,Croagunk,Common,0.04
SVI,131,Toxicroak ex,Double Rare,0.48
SVI,132,Pawniard,Common,0.07
SVI,133,Bisharp,Common,0.06
SVI,134,Kingambit,Rare,0.08
SVI,135,Maschiff,Common,0.03
SVI,136,Maschiff,Common,0.03
SVI,137,Mabosstiff,Uncommon,0.04
SVI,138,Bombirdier,Uncommon,0.05
SVI,139,Forretress,Uncommon,0.04
SVI,140,Varoom,Common,0.04
SVI,141,Varoom,Common,0.06
SVI,142,Revavroom,Rare,0.07
SVI,143,Iron Treads ex,Double Rare,0.42
SVI,144,Chansey,Common,0.03
SVI,145,Blissey,Uncommon,0.03
SVI,146,Zangoose,Common,0.05
SVI,147,Zangoose,Uncommon,0.06
SVI,148,Starly,Common,0.03
SVI,149,Staravia,Common,0.03
SVI,150,Staraptor,Uncommon,0.03
SVI,151,Skwovet,Common,0.08
SVI,152,Greedent,Uncommon,0.05
SVI,153,Indeedee,Rare,0.06
SVI,154,Lechonk,Common,0.05
SVI,155,Lechonk,Common,0.04
SVI,156,Lechonk,Common,0.05
SVI,157,Oinkologne,Uncommon,0.06
SVI,158,Oinkologne ex,Double Rare,0.32
SVI,159,Tandemaus,Common,0.04
SVI,160,Tandemaus,Common,0.04
SVI,161,Maushold,Uncommon,0.03
SVI,162,Squawkabilly,Common,0.04
SVI,163,Cyclizar,Uncommon,0.03
SVI,164,Cyclizar,Rare,0.13
SVI,165,Flamigo,Uncommon,0.04
SVI,166,Arven,Uncommon,1.02
SVI,167,Beach Court,Uncommon,0.07
SVI,168,Crushing Hammer,Common,0.11
SVI,169,Defiance Band,Uncommon,0.16
SVI,170,Electric Generator,Uncommon,0.06
SVI,171,Energy Retrieval,Common,0.18
SVI,172,Energy Search,Common,0.09
SVI,173,Energy Switch,Common,0.19
SVI,174,Exp. Share,Uncommon,0.11
SVI,175,Jacq,Uncommon,0.09
SVI,176,Judge,Uncommon,0.11
SVI,177,Katy,Uncommon,0.05
SVI,178,Mesagoza,Uncommon,0.08
SVI,179,Miriam,Uncommon,0.08
SVI,180,Nemona,Common,0.05
SVI,181,Nest Ball,Uncommon,0.28
SVI,182,Pal Pad,Common,0.34
SVI,183,Penny,Uncommon,0.2
SVI,184,Picnic Basket,Uncommon,0.04
SVI,185,Poké Ball,Common,0.09
SVI,186,Pokégear 3.0,Common,1.23
SVI,187,Pokémon Catcher,Common,0.34
SVI,188,Potion,Common,0.03
SVI,189,Professor’s Research,Rare,0.13
SVI,190,Professor’s Research,Rare,0.1
